timestamp,label,shoulder_pitch,shoulder_roll,shoulder_gyro,upper_arm_pitch,upper_arm_roll,upper_arm_gyro,forearm_pitch,forearm_roll,forearm_gyro,fused_angle
1775132484.9992,peak_good,-86.095,86.832,150.146,-76.37,-103.96,45.423,79.117,30.416,96.41,17.44
1775132486.5584,peak_good,-51.846,-156.491,148.86,-82.687,-36.342,43.438,77.385,40.543,81.484,-51.846
1775132488.3026,peak_good,-50.901,-151.729,148.944,-82.602,1.56,40.044,72.332,65.825,73.128,21.18
1775132489.8691,peak_good,-49.825,-151.054,147.513,-81.129,13.079,33.471,73.031,64.159,65.319,22.19
1775132491.4475,peak_good,-50.001,-149.432,146.129,-81.63,16.362,27.221,70.632,75.818,60.824,25.37
1775132493.0158,peak_good,-49.83,-146.992,140.37,-80.151,56.401,20.038,63.693,69.822,61.075,-49.83
1775132494.7465,peak_good,-47.718,-140.672,140.341,-78.488,47.538,22.045,65.585,72.304,60.79,-47.718
1775132496.4175,peak_good,-45.078,-135.208,140.64,-73.042,70.369,20.606,57.921,76.925,59.534,-45.078
1775132498.0875,peak_good,-43.819,-132.716,141.229,-68.918,75.084,20.508,57.632,75.984,60.201,-43.819
1775132499.8047,peak_good,-45.578,-133.584,140.241,-72.053,70.025,20.221,59.18,80.033,60.495,24.37
1775132501.2607,peak_good,-45.729,-135.883,140.746,-69.55,64.445,20.595,,,,-45.729
1775132502.7632,peak_good,-45.428,-135.052,140.011,-70.555,63.816,18.747,59.105,82.407,61.249,-45.428
1775132504.4315,peak_good,-45.717,-137.733,139.061,-75.344,56.167,19.276,62.152,80.961,61.64,-45.717
1775132505.998,peak_good,-44.293,-135.412,138.361,-71.588,70.225,20.215,57.303,76.285,61.83,-44.293
1775132507.6711,peak_good,-43.416,-130.941,139.057,-67.728,70.798,20.83,57.494,78.506,62.029,88.42
1775132508.8402,peak_good,-42.224,-130.91,139.17,-67.664,73.308,21.146,,,,86.41
1775132510.0034,peak_good,-43.42,-131.585,139.884,-69.079,70.186,20.799,,,,87.44
1775132511.6379,peak_good,-44.734,-136.077,140.236,-70.349,70.706,21.517,57.403,75.787,61.614,87.8
1775132513.2162,peak_good,-44.328,-135.181,140.094,-74.285,70.737,21.074,59.727,74.129,60.863,87.95
1775132514.7812,peak_good,-45.972,-134.329,140.15,-73.518,71.048,20.903,58.822,70.267,61.549,88.6
